ProvincialUnit,Date,ElectricityConsumption
Shanghai,2012/9/18,34796.58
Jiangsu,2012/9/18,111536.99
Zhejiang,2012/9/18,75510.0
Anhui,2012/9/18,31897.63
Fujian,2012/9/18,43655.86
Shanghai,2012/9/19,35348.55
Jiangsu,2012/9/19,112739.0
Zhejiang,2012/9/19,77189.6
Anhui,2012/9/19,32099.0
Fujian,2012/9/19,43477.2
Shanghai,2012/9/20,36426.85
Jiangsu,2012/9/20,113792.0
Zhejiang,2012/9/20,79034.7
Anhui,2012/9/20,31808.78
Fujian,2012/9/20,43531.98
Shanghai,2012/9/21,36442.98
Jiangsu,2012/9/21,114713.01
Zhejiang,2012/9/21,79052.9
Anhui,2012/9/21,32030.01
Fujian,2012/9/21,43922.03
Shanghai,2012/9/22,33065.67
Jiangsu,2012/9/22,111762.99
Zhejiang,2012/9/22,75648.7
Anhui,2012/9/22,32112.88
Fujian,2012/9/22,44337.78
Shanghai,2012/9/23,31752.48
Jiangsu,2012/9/23,107315.99
Zhejiang,2012/9/23,73072.3
Anhui,2012/9/23,31436.28
Fujian,2012/9/23,43196.16
Shanghai,2012/9/24,35121.6
Jiangsu,2012/9/24,112302.01
Zhejiang,2012/9/24,76285.7
Anhui,2012/9/24,32474.75
Fujian,2012/9/24,42561.33
Shanghai,2012/9/25,35663.59
Jiangsu,2012/9/25,114180.01
Zhejiang,2012/9/25,77165.0
Anhui,2012/9/25,32827.79
Fujian,2012/9/25,42999.28
Shanghai,2012/9/26,36126.77
Jiangsu,2012/9/26,115020.0
Zhejiang,2012/9/26,78274.0
Anhui,2012/9/26,32680.71
Fujian,2012/9/26,43617.89
Shanghai,2012/9/27,36195.25
Jiangsu,2012/9/27,114587.01
Zhejiang,2012/9/27,78634.4
Anhui,2012/9/27,32938.77
Fujian,2012/9/27,43585.99
Shanghai,2012/9/28,35096.63
Jiangsu,2012/9/28,111677.01
Zhejiang,2012/9/28,77615.8
Anhui,2012/9/28,32011.27
Fujian,2012/9/28,43673.93
Shanghai,2012/9/29,31456.38
Jiangsu,2012/9/29,103345.0
Zhejiang,2012/9/29,72150.5
Anhui,2012/9/29,30404.98
Fujian,2012/9/29,42044.13
Shanghai,2012/9/30,25020.88
Jiangsu,2012/9/30,79743.0
Zhejiang,2012/9/30,51101.6
Anhui,2012/9/30,25899.2
Fujian,2012/9/30,33780.97
Shanghai,2012/10/1,23981.68
Jiangsu,2012/10/1,70973.0
Zhejiang,2012/10/1,42589.9
Anhui,2012/10/1,25479.74
Fujian,2012/10/1,31370.98
Shanghai,2012/10/2,24593.27
Jiangsu,2012/10/2,76954.0
Zhejiang,2012/10/2,49888.8
Anhui,2012/10/2,27063.96
Fujian,2012/10/2,34411.14
Shanghai,2012/10/3,25317.1
Jiangsu,2012/10/3,84692.0
Zhejiang,2012/10/3,59893.7
Anhui,2012/10/3,27950.32
Fujian,2012/10/3,37273.65
Shanghai,2012/10/4,27273.73
Jiangsu,2012/10/4,93034.99
Zhejiang,2012/10/4,67678.2
Anhui,2012/10/4,29186.24
Fujian,2012/10/4,39542.31
Shanghai,2012/10/5,28807.64
Jiangsu,2012/10/5,99498.0
Zhejiang,2012/10/5,71681.1
Anhui,2012/10/5,29812.77
Fujian,2012/10/5,41165.35
Shanghai,2012/10/6,29933.16
Jiangsu,2012/10/6,102309.01
Zhejiang,2012/10/6,73959.0
Anhui,2012/10/6,30347.72
Fujian,2012/10/6,41776.87
Shanghai,2012/10/7,30038.96
Jiangsu,2012/10/7,102156.01
Zhejiang,2012/10/7,73225.4
Anhui,2012/10/7,30582.7
Fujian,2012/10/7,41374.55
Shanghai,2012/10/8,33066.35
Jiangsu,2012/10/8,106970.0
Zhejiang,2012/10/8,75850.2
Anhui,2012/10/8,31082.29
Fujian,2012/10/8,42585.74
Shanghai,2012/10/9,33821.41
Jiangsu,2012/10/9,109401.0
Zhejiang,2012/10/9,77049.4
Anhui,2012/10/9,31332.9
Fujian,2012/10/9,43226.93
Shanghai,2012/10/10,33708.92
Jiangsu,2012/10/10,109689.0
Zhejiang,2012/10/10,77352.7
Anhui,2012/10/10,31434.48
Fujian,2012/10/10,42560.35
Shanghai,2012/10/11,33447.86
Jiangsu,2012/10/11,110150.01
Zhejiang,2012/10/11,77230.0
Anhui,2012/10/11,31501.62
Fujian,2012/10/11,42506.88
Shanghai,2012/10/12,33649.99
Jiangsu,2012/10/12,110913.0
Zhejiang,2012/10/12,77917.9
Anhui,2012/10/12,31599.43
Fujian,2012/10/12,42822.93
Shanghai,2012/10/13,32000.45
Jiangsu,2012/10/13,109576.0
Zhejiang,2012/10/13,77503.9
Anhui,2012/10/13,31481.91
Fujian,2012/10/13,42597.44
Shanghai,2012/10/14,30380.42
Jiangsu,2012/10/14,104990.01
Zhejiang,2012/10/14,74245.0
Anhui,2012/10/14,31217.73
Fujian,2012/10/14,41395.37
Shanghai,2012/10/15,33235.33
Jiangsu,2012/10/15,109900.01
Zhejiang,2012/10/15,77501.0
Anhui,2012/10/15,31657.79
Fujian,2012/10/15,42667.35
Shanghai,2012/10/16,34018.36
Jiangsu,2012/10/16,112262.0
Zhejiang,2012/10/16,78455.2
Anhui,2012/10/16,31822.41
Fujian,2012/10/16,43116.52
Shanghai,2012/10/17,33031.55
Jiangsu,2012/10/17,110978.0
Zhejiang,2012/10/17,77854.6
Anhui,2012/10/17,31137.89
Fujian,2012/10/17,43265.83
Shanghai,2012/10/18,32461.68
Jiangsu,2012/10/18,111156.01
Zhejiang,2012/10/18,77915.6
Anhui,2012/10/18,31993.97
Fujian,2012/10/18,42411.39
Shanghai,2012/10/19,32791.64
Jiangsu,2012/10/19,111944.99
Zhejiang,2012/10/19,78514.4
Anhui,2012/10/19,32193.02
Fujian,2012/10/19,42184.53
Shanghai,2012/10/20,31296.67
Jiangsu,2012/10/20,109792.0
Zhejiang,2012/10/20,77130.8
Anhui,2012/10/20,31777.02
Fujian,2012/10/20,42159.56
Shanghai,2012/10/21,29925.67
Jiangsu,2012/10/21,105538.0
Zhejiang,2012/10/21,73888.5
Anhui,2012/10/21,31509.87
Fujian,2012/10/21,41055.41
Shanghai,2012/10/22,32910.2
Jiangsu,2012/10/22,110695.0
Zhejiang,2012/10/22,77347.7
Anhui,2012/10/22,31311.48
Fujian,2012/10/22,42665.47
Shanghai,2012/10/23,32870.71
Jiangsu,2012/10/23,111502.0
Zhejiang,2012/10/23,77812.3
Anhui,2012/10/23,31932.29
Fujian,2012/10/23,42615.14
Shanghai,2012/10/24,32875.46
Jiangsu,2012/10/24,112050.99
Zhejiang,2012/10/24,78116.7
Anhui,2012/10/24,32127.74
Fujian,2012/10/24,42401.17
Shanghai,2012/10/25,33254.84
Jiangsu,2012/10/25,112862.0
Zhejiang,2012/10/25,77954.8
Anhui,2012/10/25,32269.49
Fujian,2012/10/25,42855.96
Shanghai,2012/10/26,33572.0
Jiangsu,2012/10/26,112853.0
Zhejiang,2012/10/26,79052.0
Anhui,2012/10/26,32076.0
Fujian,2012/10/26,43190.0
Shanghai,2012/10/27,31659.16
Jiangsu,2012/10/27,110010.0
Zhejiang,2012/10/27,78258.5
Anhui,2012/10/27,31597.46
Fujian,2012/10/27,42773.78
Shanghai,2012/10/28,29476.8
Jiangsu,2012/10/28,104336.0
Zhejiang,2012/10/28,74061.3
Anhui,2012/10/28,31029.15
Fujian,2012/10/28,42088.7
Shanghai,2012/10/29,32496.4
Jiangsu,2012/10/29,110031.01
Zhejiang,2012/10/29,77463.2
Anhui,2012/10/29,31695.93
Fujian,2012/10/29,42359.03
Shanghai,2012/10/30,33131.27
Jiangsu,2012/10/30,111331.0
Zhejiang,2012/10/30,76665.1
Anhui,2012/10/30,31664.46
Fujian,2012/10/30,41410.49
Shanghai,2012/10/31,32404.53
Jiangsu,2012/10/31,110607.0
Zhejiang,2012/10/31,76561.6
Anhui,2012/10/31,31846.9
Fujian,2012/10/31,40974.8
Shanghai,2012/11/1,32580.34
Jiangsu,2012/11/1,109959.0
Zhejiang,2012/11/1,74962.0
Anhui,2012/11/1,32166.11
Fujian,2012/11/1,41017.1
Shanghai,2012/11/2,32681.99
Jiangsu,2012/11/2,110930.0
Zhejiang,2012/11/2,76925.9
Anhui,2012/11/2,32241.35
Fujian,2012/11/2,41759.65
Shanghai,2012/11/3,31004.0
Jiangsu,2012/11/3,109459.0
Zhejiang,2012/11/3,76781.0
Anhui,2012/11/3,32100.0
Fujian,2012/11/3,42234.0
Shanghai,2012/11/4,29249.86
Jiangsu,2012/11/4,103131.0
Zhejiang,2012/11/4,71803.9
Anhui,2012/11/4,31420.77
Fujian,2012/11/4,41255.28
Shanghai,2012/11/5,32401.97
Jiangsu,2012/11/5,109628.0
Zhejiang,2012/11/5,76698.2
Anhui,2012/11/5,32910.93
Fujian,2012/11/5,42218.27
Shanghai,2012/11/6,33338.71
Jiangsu,2012/11/6,112361.0
Zhejiang,2012/11/6,78333.5
Anhui,2012/11/6,33214.0
Fujian,2012/11/6,42741.71
Shanghai,2012/11/7,33269.62
Jiangsu,2012/11/7,113070.0
Zhejiang,2012/11/7,78946.9
Anhui,2012/11/7,33287.24
Fujian,2012/11/7,43077.98
Shanghai,2012/11/8,33456.46
Jiangsu,2012/11/8,113998.0
Zhejiang,2012/11/8,79480.0
Anhui,2012/11/8,33533.8
Fujian,2012/11/8,43215.24
Shanghai,2012/11/9,33833.59
Jiangsu,2012/11/9,114771.0
Zhejiang,2012/11/9,78102.5
Anhui,2012/11/9,33472.59
Fujian,2012/11/9,43278.23
Shanghai,2012/11/10,32119.4
Jiangsu,2012/11/10,110851.0
Zhejiang,2012/11/10,75861.8
Anhui,2012/11/10,32573.17
Fujian,2012/11/10,42887.62
Shanghai,2012/11/11,30015.45
Jiangsu,2012/11/11,105176.0
Zhejiang,2012/11/11,71388.6
Anhui,2012/11/11,32180.45
Fujian,2012/11/11,40971.22
Shanghai,2012/11/12,33085.15
Jiangsu,2012/11/12,112035.01
Zhejiang,2012/11/12,76712.0
Anhui,2012/11/12,33358.55
Fujian,2012/11/12,42901.35
Shanghai,2012/11/13,33659.15
Jiangsu,2012/11/13,114294.01
Zhejiang,2012/11/13,78460.1
Anhui,2012/11/13,33839.5
Fujian,2012/11/13,43554.28
Shanghai,2012/11/14,33880.69
Jiangsu,2012/11/14,114931.01
Zhejiang,2012/11/14,78942.6
Anhui,2012/11/14,34287.58
Fujian,2012/11/14,43504.74
Shanghai,2012/11/15,33974.89
Jiangsu,2012/11/15,115960.0
Zhejiang,2012/11/15,78712.0
Anhui,2012/11/15,34461.19
Fujian,2012/11/15,43493.03
Shanghai,2012/11/16,34325.05
Jiangsu,2012/11/16,117235.0
Zhejiang,2012/11/16,78691.9
Anhui,2012/11/16,34697.33
Fujian,2012/11/16,42944.24
Shanghai,2012/11/17,32550.21
Jiangsu,2012/11/17,113147.0
Zhejiang,2012/11/17,77551.5
Anhui,2012/11/17,34319.98
Fujian,2012/11/17,42408.15
Shanghai,2012/11/18,30271.29
Jiangsu,2012/11/18,106939.01
Zhejiang,2012/11/18,74275.0
Anhui,2012/11/18,33170.32
Fujian,2012/11/18,41496.64
Shanghai,2012/11/19,33471.77
Jiangsu,2012/11/19,113215.0
Zhejiang,2012/11/19,77790.9
Anhui,2012/11/19,33829.85
Fujian,2012/11/19,42870.16
Shanghai,2012/11/20,34035.99
Jiangsu,2012/11/20,115857.0
Zhejiang,2012/11/20,79383.2
Anhui,2012/11/20,34371.04
Fujian,2012/11/20,43275.02
Shanghai,2012/11/21,34670.92
Jiangsu,2012/11/21,116323.0
Zhejiang,2012/11/21,79099.3
Anhui,2012/11/21,34290.33
Fujian,2012/11/21,42970.81
Shanghai,2012/11/22,34707.75
Jiangsu,2012/11/22,116471.0
Zhejiang,2012/11/22,78862.5
Anhui,2012/11/22,34488.41
Fujian,2012/11/22,42924.03
Shanghai,2012/11/23,35589.88
Jiangsu,2012/11/23,117544.0
Zhejiang,2012/11/23,78796.6
Anhui,2012/11/23,34774.19
Fujian,2012/11/23,42436.76
Shanghai,2012/11/24,33266.0
Jiangsu,2012/11/24,113826.0
Zhejiang,2012/11/24,78439.0
Anhui,2012/11/24,34793.0
Fujian,2012/11/24,42108.0
Shanghai,2012/11/25,31667.98
Jiangsu,2012/11/25,108872.0
Zhejiang,2012/11/25,74016.9
Anhui,2012/11/25,33936.27
Fujian,2012/11/25,41666.43
Shanghai,2012/11/26,36094.27
Jiangsu,2012/11/26,115610.0
Zhejiang,2012/11/26,77575.3
Anhui,2012/11/26,35133.07
Fujian,2012/11/26,41729.99
Shanghai,2012/11/27,36482.24
Jiangsu,2012/11/27,118316.0
Zhejiang,2012/11/27,79735.7
Anhui,2012/11/27,35524.4
Fujian,2012/11/27,42147.45
Shanghai,2012/11/28,35860.18
Jiangsu,2012/11/28,117176.0
Zhejiang,2012/11/28,79775.0
Anhui,2012/11/28,34966.63
Fujian,2012/11/28,42376.18
Shanghai,2012/11/29,35775.32
Jiangsu,2012/11/29,116707.99
Zhejiang,2012/11/29,79168.4
Anhui,2012/11/29,34977.5
Fujian,2012/11/29,41398.24
Shanghai,2012/11/30,35860.5
Jiangsu,2012/11/30,116459.0
Zhejiang,2012/11/30,79290.0
Anhui,2012/11/30,34792.79
Fujian,2012/11/30,40964.34
Shanghai,2012/12/1,34103.95
Jiangsu,2012/12/1,114266.01
Zhejiang,2012/12/1,75572.6
Anhui,2012/12/1,34875.78
Fujian,2012/12/1,39801.87
Shanghai,2012/12/2,32601.17
Jiangsu,2012/12/2,109852.0
Zhejiang,2012/12/2,72500.0
Anhui,2012/12/2,34377.25
Fujian,2012/12/2,38979.75
Shanghai,2012/12/3,36655.11
Jiangsu,2012/12/3,118305.0
Zhejiang,2012/12/3,77396.4
Anhui,2012/12/3,35133.77
Fujian,2012/12/3,41230.6
Shanghai,2012/12/4,37780.05
Jiangsu,2012/12/4,120502.0
Zhejiang,2012/12/4,80004.6
Anhui,2012/12/4,35536.97
Fujian,2012/12/4,42158.66
Shanghai,2012/12/5,37926.89
Jiangsu,2012/12/5,120904.01
Zhejiang,2012/12/5,80198.9
Anhui,2012/12/5,35921.17
Fujian,2012/12/5,42500.92
Shanghai,2012/12/6,38380.44
Jiangsu,2012/12/6,122582.0
Zhejiang,2012/12/6,80863.4
Anhui,2012/12/6,35944.07
Fujian,2012/12/6,42164.15
Shanghai,2012/12/7,37612.05
Jiangsu,2012/12/7,121791.0
Zhejiang,2012/12/7,81481.6
Anhui,2012/12/7,35925.66
Fujian,2012/12/7,42721.68
Shanghai,2012/12/8,35774.27
Jiangsu,2012/12/8,120029.0
Zhejiang,2012/12/8,80354.4
Anhui,2012/12/8,36035.0
Fujian,2012/12/8,42095.96
Shanghai,2012/12/9,34931.62
Jiangsu,2012/12/9,115901.0
Zhejiang,2012/12/9,77579.9
Anhui,2012/12/9,36031.8
Fujian,2012/12/9,41695.25
Shanghai,2012/12/10,39539.39
Jiangsu,2012/12/10,124048.01
Zhejiang,2012/12/10,83760.2
Anhui,2012/12/10,37871.2
Fujian,2012/12/10,43407.71
Shanghai,2012/12/11,39806.7
Jiangsu,2012/12/11,126464.01
Zhejiang,2012/12/11,85192.5
Anhui,2012/12/11,38025.47
Fujian,2012/12/11,44123.31
Shanghai,2012/12/12,39797.83
Jiangsu,2012/12/12,126940.01
Zhejiang,2012/12/12,85357.3
Anhui,2012/12/12,38099.45
Fujian,2012/12/12,44725.32
Shanghai,2012/12/13,38990.53
Jiangsu,2012/12/13,125377.0
Zhejiang,2012/12/13,83463.7
Anhui,2012/12/13,37651.19
Fujian,2012/12/13,44414.81
Shanghai,2012/12/14,36418.21
Jiangsu,2012/12/14,123995.0
Zhejiang,2012/12/14,80937.0
Anhui,2012/12/14,38151.21
Fujian,2012/12/14,43695.48
Shanghai,2012/12/15,36020.18
Jiangsu,2012/12/15,122355.01
Zhejiang,2012/12/15,80605.4
Anhui,2012/12/15,37821.05
Fujian,2012/12/15,42982.53
Shanghai,2012/12/16,34090.86
Jiangsu,2012/12/16,116003.01
Zhejiang,2012/12/16,76211.3
Anhui,2012/12/16,36531.65
Fujian,2012/12/16,41703.01
Shanghai,2012/12/17,38446.41
Jiangsu,2012/12/17,124221.01
Zhejiang,2012/12/17,80906.4
Anhui,2012/12/17,38007.65
Fujian,2012/12/17,43816.59
Shanghai,2012/12/18,40798.79
Jiangsu,2012/12/18,128816.0
Zhejiang,2012/12/18,84672.3
Anhui,2012/12/18,38762.31
Fujian,2012/12/18,43896.04
Shanghai,2012/12/19,41307.69
Jiangsu,2012/12/19,130301.0
Zhejiang,2012/12/19,85761.8
Anhui,2012/12/19,39523.54
Fujian,2012/12/19,44694.45
Shanghai,2012/12/20,40870.54
Jiangsu,2012/12/20,129896.0
Zhejiang,2012/12/20,86111.9
Anhui,2012/12/20,39884.83
Fujian,2012/12/20,43637.32
Shanghai,2012/12/21,40860.78
Jiangsu,2012/12/21,128290.0
Zhejiang,2012/12/21,84222.1
Anhui,2012/12/21,39580.72
Fujian,2012/12/21,43793.52
Shanghai,2012/12/22,38946.08
Jiangsu,2012/12/22,127222.0
Zhejiang,2012/12/22,83872.6
Anhui,2012/12/22,39596.92
Fujian,2012/12/22,44565.03
Shanghai,2012/12/23,38437.15
Jiangsu,2012/12/23,124730.0
Zhejiang,2012/12/23,81830.5
Anhui,2012/12/23,39291.92
Fujian,2012/12/23,44181.31
Shanghai,2012/12/24,42892.73
Jiangsu,2012/12/24,131873.0
Zhejiang,2012/12/24,87039.8
Anhui,2012/12/24,40327.01
Fujian,2012/12/24,45131.92
Shanghai,2012/12/25,42283.77
Jiangsu,2012/12/25,132860.0
Zhejiang,2012/12/25,87978.3
Anhui,2012/12/25,41055.28
Fujian,2012/12/25,44936.74
Shanghai,2012/12/26,43103.92
Jiangsu,2012/12/26,135221.01
Zhejiang,2012/12/26,88695.9
Anhui,2012/12/26,41779.94
Fujian,2012/12/26,44712.87
Shanghai,2012/12/27,42260.41
Jiangsu,2012/12/27,133384.99
Zhejiang,2012/12/27,86759.2
Anhui,2012/12/27,41146.05
Fujian,2012/12/27,44361.53
Shanghai,2012/12/28,41367.71
Jiangsu,2012/12/28,130176.01
Zhejiang,2012/12/28,83709.8
Anhui,2012/12/28,40370.31
Fujian,2012/12/28,43560.94
Shanghai,2012/12/29,39807.0
Jiangsu,2012/12/29,130324.0
Zhejiang,2012/12/29,83912.0
Anhui,2012/12/29,40682.0
Fujian,2012/12/29,43132.0
Shanghai,2012/12/30,39997.36
Jiangsu,2012/12/30,124901.01
Zhejiang,2012/12/30,82996.7
Anhui,2012/12/30,39089.61
Fujian,2012/12/30,42807.43
Shanghai,2012/12/31,39598.94
Jiangsu,2012/12/31,120271.01
Zhejiang,2012/12/31,81910.1
Anhui,2012/12/31,38625.55
Fujian,2012/12/31,42746.74
Shanghai,2013/1/1,33434.37
Jiangsu,2013/1/1,101717.01
Zhejiang,2013/1/1,63679.8
Anhui,2013/1/1,35216.46
Fujian,2013/1/1,38347.52
Shanghai,2013/1/2,36813.72
Jiangsu,2013/1/2,113594.0
Zhejiang,2013/1/2,74080.8
Anhui,2013/1/2,38262.32
Fujian,2013/1/2,41216.55
Shanghai,2013/1/3,42056.27
Jiangsu,2013/1/3,127414.99
Zhejiang,2013/1/3,85904.1
Anhui,2013/1/3,40710.23
Fujian,2013/1/3,44050.08
Shanghai,2013/1/4,45582.74
Jiangsu,2013/1/4,132475.0
Zhejiang,2013/1/4,89614.0
Anhui,2013/1/4,42262.79
Fujian,2013/1/4,45152.45
Shanghai,2013/1/5,45683.47
Jiangsu,2013/1/5,133747.01
Zhejiang,2013/1/5,88187.3
Anhui,2013/1/5,41698.34
Fujian,2013/1/5,44953.87
Shanghai,2013/1/6,44708.8
Jiangsu,2013/1/6,132120.01
Zhejiang,2013/1/6,87772.4
Anhui,2013/1/6,41508.79
Fujian,2013/1/6,49843.22
Shanghai,2013/1/7,46122.64
Jiangsu,2013/1/7,134252.01
Zhejiang,2013/1/7,90317.1
Anhui,2013/1/7,41643.67
Fujian,2013/1/7,43889.19
Shanghai,2013/1/8,44941.26
Jiangsu,2013/1/8,133229.0
Zhejiang,2013/1/8,89399.6
Anhui,2013/1/8,40970.82
Fujian,2013/1/8,44521.1
Shanghai,2013/1/9,44721.93
Jiangsu,2013/1/9,134584.99
Zhejiang,2013/1/9,88381.1
Anhui,2013/1/9,41125.52
Fujian,2013/1/9,45296.03
Shanghai,2013/1/10,44522.93
Jiangsu,2013/1/10,134650.01
Zhejiang,2013/1/10,88610.5
Anhui,2013/1/10,41173.64
Fujian,2013/1/10,45043.53
Shanghai,2013/1/11,44037.53
Jiangsu,2013/1/11,132884.01
Zhejiang,2013/1/11,89776.6
Anhui,2013/1/11,40436.99
Fujian,2013/1/11,44238.33
Shanghai,2013/1/12,39906.67
Jiangsu,2013/1/12,127146.0
Zhejiang,2013/1/12,87194.4
Anhui,2013/1/12,39115.14
Fujian,2013/1/12,43690.37
Shanghai,2013/1/13,38508.11
Jiangsu,2013/1/13,120815.0
Zhejiang,2013/1/13,83153.5
Anhui,2013/1/13,37687.32
Fujian,2013/1/13,42156.26
Shanghai,2013/1/14,41805.96
Jiangsu,2013/1/14,127137.01
Zhejiang,2013/1/14,83947.5
Anhui,2013/1/14,39767.15
Fujian,2013/1/14,43738.96
Shanghai,2013/1/15,41849.72
Jiangsu,2013/1/15,130114.0
Zhejiang,2013/1/15,84831.1
Anhui,2013/1/15,40620.69
Fujian,2013/1/15,43400.99
Shanghai,2013/1/16,43901.69
Jiangsu,2013/1/16,132447.0
Zhejiang,2013/1/16,85370.2
Anhui,2013/1/16,41124.67
Fujian,2013/1/16,42663.97
Shanghai,2013/1/17,44426.96
Jiangsu,2013/1/17,132809.01
Zhejiang,2013/1/17,86502.4
Anhui,2013/1/17,41572.93
Fujian,2013/1/17,43949.07
Shanghai,2013/1/18,44213.58
Jiangsu,2013/1/18,131477.0
Zhejiang,2013/1/18,86790.2
Anhui,2013/1/18,41065.04
Fujian,2013/1/18,44182.5
Shanghai,2013/1/19,39714.44
Jiangsu,2013/1/19,125870.0
Zhejiang,2013/1/19,83552.1
Anhui,2013/1/19,39459.6
Fujian,2013/1/19,43935.28
Shanghai,2013/1/20,36345.43
Jiangsu,2013/1/20,119475.98
Zhejiang,2013/1/20,77006.2
Anhui,2013/1/20,38630.69
Fujian,2013/1/20,42815.01
Shanghai,2013/1/21,40562.97
Jiangsu,2013/1/21,126836.0
Zhejiang,2013/1/21,78414.7
Anhui,2013/1/21,40908.59
Fujian,2013/1/21,42650.37
Shanghai,2013/1/22,42655.17
Jiangsu,2013/1/22,128818.0
Zhejiang,2013/1/22,81608.5
Anhui,2013/1/22,41222.19
Fujian,2013/1/22,42734.17
Shanghai,2013/1/23,42578.58
Jiangsu,2013/1/23,126708.0
Zhejiang,2013/1/23,79562.5
Anhui,2013/1/23,40078.75
Fujian,2013/1/23,42815.2
Shanghai,2013/1/24,42029.6
Jiangsu,2013/1/24,125398.0
Zhejiang,2013/1/24,77711.1
Anhui,2013/1/24,39587.15
Fujian,2013/1/24,42282.77
Shanghai,2013/1/25,41412.81
Jiangsu,2013/1/25,122682.0
Zhejiang,2013/1/25,76200.8
Anhui,2013/1/25,38861.3
Fujian,2013/1/25,41776.07
Shanghai,2013/1/26,38242.98
Jiangsu,2013/1/26,116913.0
Zhejiang,2013/1/26,72659.8
Anhui,2013/1/26,37634.05
Fujian,2013/1/26,40930.0
Shanghai,2013/1/27,36337.03
Jiangsu,2013/1/27,111296.99
Zhejiang,2013/1/27,69589.1
Anhui,2013/1/27,37580.08
Fujian,2013/1/27,39463.44
Shanghai,2013/1/28,39081.12
Jiangsu,2013/1/28,113988.0
Zhejiang,2013/1/28,69677.9
Anhui,2013/1/28,37702.34
Fujian,2013/1/28,39890.46
Shanghai,2013/1/29,37652.24
Jiangsu,2013/1/29,110564.0
Zhejiang,2013/1/29,66006.1
Anhui,2013/1/29,35839.49
Fujian,2013/1/29,39558.52
Shanghai,2013/1/30,36325.15
Jiangsu,2013/1/30,107050.01
Zhejiang,2013/1/30,63037.3
Anhui,2013/1/30,35040.65
Fujian,2013/1/30,38155.94
Shanghai,2013/1/31,34915.0
Jiangsu,2013/1/31,102831.0
Zhejiang,2013/1/31,57859.1
Anhui,2013/1/31,33937.6
Fujian,2013/1/31,36880.62
Shanghai,2013/2/1,34234.77
Jiangsu,2013/2/1,100180.01
Zhejiang,2013/2/1,52490.2
Anhui,2013/2/1,33861.63
Fujian,2013/2/1,35266.53
Shanghai,2013/2/2,33309.68
Jiangsu,2013/2/2,97487.0
Zhejiang,2013/2/2,49999.5
Anhui,2013/2/2,33571.32
Fujian,2013/2/2,34111.24
Shanghai,2013/2/3,31795.27
Jiangsu,2013/2/3,93422.01
Zhejiang,2013/2/3,45955.2
Anhui,2013/2/3,32814.87
Fujian,2013/2/3,32692.71
Shanghai,2013/2/4,33912.98
Jiangsu,2013/2/4,93728.0
Zhejiang,2013/2/4,44032.1
Anhui,2013/2/4,33151.24
Fujian,2013/2/4,31869.76
Shanghai,2013/2/5,34135.59
Jiangsu,2013/2/5,92405.0
Zhejiang,2013/2/5,41206.1
Anhui,2013/2/5,33185.53
Fujian,2013/2/5,29992.68
Shanghai,2013/2/6,33676.83
Jiangsu,2013/2/6,87486.01
Zhejiang,2013/2/6,38804.4
Anhui,2013/2/6,32408.99
Fujian,2013/2/6,28665.67
Shanghai,2013/2/7,33802.68
Jiangsu,2013/2/7,85685.0
Zhejiang,2013/2/7,37484.0
Anhui,2013/2/7,33477.43
Fujian,2013/2/7,27630.79
Shanghai,2013/2/8,32900.79
Jiangsu,2013/2/8,81742.01
Zhejiang,2013/2/8,37548.1
Anhui,2013/2/8,33579.56
Fujian,2013/2/8,27420.12
Shanghai,2013/2/9,28517.12
Jiangsu,2013/2/9,73297.0
Zhejiang,2013/2/9,38624.1
Anhui,2013/2/9,30599.35
Fujian,2013/2/9,28517.07
Shanghai,2013/2/10,26618.7
Jiangsu,2013/2/10,66465.0
Zhejiang,2013/2/10,35423.2
Anhui,2013/2/10,27408.04
Fujian,2013/2/10,25586.16
Shanghai,2013/2/11,26262.05
Jiangsu,2013/2/11,66301.01
Zhejiang,2013/2/11,33254.3
Anhui,2013/2/11,27434.69
Fujian,2013/2/11,25103.24
Shanghai,2013/2/12,26748.64
Jiangsu,2013/2/12,68028.0
Zhejiang,2013/2/12,33106.2
Anhui,2013/2/12,27446.11
Fujian,2013/2/12,25300.47
Shanghai,2013/2/13,26811.19
Jiangsu,2013/2/13,68022.0
Zhejiang,2013/2/13,32607.2
Anhui,2013/2/13,27338.72
Fujian,2013/2/13,26039.97
Shanghai,2013/2/14,27925.15
Jiangsu,2013/2/14,70970.99
Zhejiang,2013/2/14,33563.0
Anhui,2013/2/14,27763.08
Fujian,2013/2/14,25626.88
Shanghai,2013/2/15,28197.86
Jiangsu,2013/2/15,73400.98
Zhejiang,2013/2/15,34257.4
Anhui,2013/2/15,28072.45
Fujian,2013/2/15,26954.07
Shanghai,2013/2/16,31033.37
Jiangsu,2013/2/16,78107.0
Zhejiang,2013/2/16,35693.8
Anhui,2013/2/16,28700.72
Fujian,2013/2/16,28199.62
Shanghai,2013/2/17,32433.61
Jiangsu,2013/2/17,84688.0
Zhejiang,2013/2/17,38246.7
Anhui,2013/2/17,29626.03
Fujian,2013/2/17,29202.21
Shanghai,2013/2/18,35912.49
Jiangsu,2013/2/18,96911.0
Zhejiang,2013/2/18,43681.5
Anhui,2013/2/18,32845.78
Fujian,2013/2/18,30194.53
Shanghai,2013/2/19,38705.85
Jiangsu,2013/2/19,100095.01
Zhejiang,2013/2/19,51020.4
Anhui,2013/2/19,32929.05
Fujian,2013/2/19,32036.86
Shanghai,2013/2/20,37893.47
